what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.core,2.3.2.r36v201106211634,"com.google.gdt.eclipse.core",1311462181900
started,bundle,com.google.gdt.eclipse.designer,2.3.2.r36x201106201351,"com.google.gdt.eclipse.designer",1311462181953
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r36x201106201351,"com.google.gdt.eclipse.designer.UiBinder",1311462182008
started,bundle,com.google.gdt.eclipse.designer.hosted,2.3.2.r36x201106161421,"com.google.gdt.eclipse.designer.hosted",1311462182038
started,bundle,com.google.gdt.eclipse.login,2.3.2.r36v201106211634,"com.google.gdt.eclipse.login",1311462182038
started,bundle,com.google.gdt.eclipse.managedapis,2.3.2.r36v201106211634,"com.google.gdt.eclipse.managedapis",1311462182039
started,bundle,com.google.gdt.eclipse.platform.e36,2.3.2.r36v201106211634,"com.google.gdt.eclipse.platform.e36",1311462182062
started,bundle,com.google.gdt.eclipse.platform.shared,2.3.2.r36v201106211634,"com.google.gdt.eclipse.platform.shared",1311462182062
started,bundle,com.google.gwt.eclipse.core,2.3.2.r36v201106211634,"com.google.gwt.eclipse.core",1311462182146
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1311462182193
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1311462182380
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1311462182463
started,bundle,org.eclipse.wb.core,1.0.0.r36x201106161401,"org.eclipse.wb.core",1311462182592
started,bundle,org.eclipse.wb.core.lib,1.0.0.r36x201106161401,"org.eclipse.wb.core.lib",1311462182674
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1311462182701
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1311462182791
os,sysinfo,,,"macosx",1311462182794
arch,sysinfo,,,"x86",1311462182794
ws,sysinfo,,,"cocoa",1311462182794
locale,sysinfo,,,"en_US",1311462182794
processors,sysinfo,,,"2",1311462182794
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1311462182794
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1311462182794
java.specification.name,sysinfo,,,"Java Platform API Specification",1311462182794
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311462182794
java.specification.version,sysinfo,,,"1.6",1311462182794
java.vendor,sysinfo,,,"Apple Inc.",1311462182794
java.version,sysinfo,,,"1.6.0_26",1311462182794
java.vm.info,sysinfo,,,"mixed mode",1311462182794
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1311462182794
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311462182794
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311462182794
java.vm.specification.version,sysinfo,,,"1.0",1311462182794
java.vm.vendor,sysinfo,,,"Apple Inc.",1311462182794
java.vm.version,sysinfo,,,"20.1-b02-384",1311462182794
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1311462183943
started,bundle,com.google.gdt.eclipse.maven,2.3.2.r36v201106211634,"com.google.gdt.eclipse.maven",1311462196539
started,bundle,com.google.gdt.eclipse.suite,2.3.2.r36v201106211634,"com.google.gdt.eclipse.suite",1311462196732
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1311462196996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1311464220009
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1311464221713
